Environment,Algorithm name,Run index,Start x,Start y,Goal x,Goal y,Success rate,Average path length (m),Path time (s),Average curvature (1/m),Planning time (s),Tracking time (s),Number of path corners,Compute time (s),Max corner degree (°),Planning cost (m),Composite score
Env. (realmap_a),LO-HA*,37,221,33,11,43,0.0,0.0,0.0,0.0,5.01104,0.0,0,5.01104,0,inf,inf
Env. (realmap_a),LO-HA*,38,371,47,69,12,0.0,0.0,0.0,0.0,5.01102,0.0,0,5.01102,0,inf,inf
Env. (realmap_a),LO-HA*,39,54,14,328,35,0.0,0.0,0.0,0.0,5.01088,0.0,0,5.01088,0,inf,inf
Env. (realmap_a),LO-HA*,40,62,40,271,15,0.0,0.0,0.0,0.0,0.0001,0.0,0,0.0001,0,inf,inf
Env. (realmap_a),LO-HA*,41,24,22,333,21,0.0,0.0,0.0,0.0,5.01291,0.0,0,5.01291,0,inf,inf
Env. (realmap_a),LO-HA*,42,186,17,391,43,0.0,0.0,0.0,0.0,0.00011,0.0,0,0.00011,0,inf,inf
Env. (realmap_a),LO-HA*,43,380,65,198,33,0.0,0.0,0.0,0.0,5.01735,0.0,0,5.01735,0,inf,inf
Env. (realmap_a),LO-HA*,44,7,34,180,24,1.0,16.6054,9.7,0.08713,3.22322,0.88848,0,4.1117,0,18.661,0.75
Env. (realmap_a),LO-HA*,45,52,55,376,53,0.0,0.0,0.0,0.0,5.00857,0.0,0,5.00857,0,inf,inf
Env. (realmap_a),LO-HA*,46,53,52,356,74,0.0,0.0,0.0,0.0,5.01195,0.0,0,5.01195,0,inf,inf
Env. (realmap_a),LO-HA*,47,351,17,107,42,0.0,0.0,0.0,0.0,5.01491,0.0,0,5.01491,0,inf,inf
Env. (realmap_a),LO-HA*,48,388,95,151,20,0.0,0.0,0.0,0.0,5.00913,0.0,0,5.00913,0,inf,inf
Env. (realmap_a),LO-HA*,49,176,39,390,122,0.0,0.0,0.0,0.0,0.00013,0.0,0,0.00013,0,inf,inf
